RecipeID,Calories,TotalFat,Sugar,Sodium,Protein,SatuatedFat,Carbs
494016,289.5,19,6,17,15,38,12
493922,302.5,19,17,15,63,10,5
493924,414.3,13,8,13,31,5,23
493929,788.9,85,5,55,76,91,10
493933,257.1,1,51,5,15,1,19
493923,295.1,17,5,16,16,8,14
493882,671.7,60,7,44,75,77,13
493900,657.7,31,81,80,48,58,31
493883,257.4,24,10,21,45,33,2
493901,491.6,33,17,34,73,39,12
493903,287.5,14,1,29,68,20,4
493874,134.5,8,39,2,3,5,6
493885,307.9,6,32,8,25,2,19
493897,401.3,36,33,17,51,52,7
493858,229.9,25,6,3,14,39,5
493814,657.4,55,50,53,98,49,10
493845,249.7,13,142,3,15,19,13
493868,924.9,101,25,99,83,162,13
493840,166.9,1,6,10,14,3,10
493848,194.7,7,50,0,12,2,11
493854,126.9,11,42,40,4,4,5
493833,125.9,4,62,79,10,2,8
493839,382,22,142,6,5,46,20
493838,411.2,26,118,16,13,41,19
493817,457.8,50,123,11,8,99,12
493819,156.1,4,3,10,49,3,2
493844,738.3,56,38,12,79,63,21
493822,180.2,7,8,45,48,5,3
493857,149.9,9,59,1,6,4,7
493867,163.5,20,14,14,1,9,3
493851,130.7,13,50,3,1,27,4
493861,347.7,9,13,22,63,7,13
493758,179.8,5,24,7,9,2,12
493794,210.4,17,47,21,12,16,7
493782,358.8,25,93,11,11,49,17
493757,299.2,25,15,30,45,22,4
493785,580.3,63,3,7,94,56,1
493780,425.2,49,9,44,49,87,3
493762,435,30,27,1,30,59,18
493777,342.6,27,10,16,12,52,13
493733,437.7,22,16,8,112,36,6
493737,14.4,0,3,0,0,0,0
493752,187.5,11,27,14,10,21,9
493713,742,40,33,9,80,32,28
493717,217.5,0,27,0,1,0,3
493738,56.4,4,11,1,4,3,2
493706,216.9,22,54,6,3,7,7
493709,493.4,29,70,40,70,34,16
493698,709.2,0,710,0,0,0,60
493747,309,8,7,17,55,5,11
493704,194.7,5,19,8,10,9,11
493701,830,13,88,17,59,6,54
493700,187.5,8,28,0,6,3,11
493719,305.7,23,23,0,24,8,11
493748,571.5,64,3,21,89,47,1
493699,147,8,12,13,8,3,7
493702,287.8,8,13,9,33,4,14
493707,279.2,12,20,0,10,6,15
493636,290.2,0,299,0,0,0,24
493638,173.2,5,66,7,6,1,10
493687,489.7,9,10,2,25,4,33
493666,213.1,16,26,75,7,7,9
493647,290.3,5,10,35,35,3,15
493659,409.1,34,2,43,43,47,9
493682,66.4,7,13,0,2,10,1
493649,108.1,13,1,7,11,24,0
493684,367.8,13,203,19,6,25,24
493661,431,31,153,11,15,51,20
493651,367.8,27,2,11,92,31,0
493629,829.6,55,427,12,30,13,40
493594,263.3,16,91,13,7,31,13
493542,235,23,52,5,10,34,7
493551,245.7,13,35,38,28,17,9
493606,72.9,1,32,7,6,1,4
493602,339.2,29,11,46,57,17,4
493575,550.4,38,12,31,83,49,13
493556,157.5,0,148,0,1,0,13
493579,390.3,5,32,58,45,4,19
493614,204.1,10,70,9,5,20,11
493600,296.2,11,19,21,12,6,16
493599,374.4,39,20,65,11,19,10
493557,427.7,20,32,84,87,32,10
493539,290.5,13,45,43,19,4,15
493577,95,2,10,48,14,1,5
493561,355.9,28,67,22,11,38,14
493507,332.8,9,59,26,56,9,13
493510,451.8,40,1,36,79,47,1
493531,714.7,79,166,73,31,85,16
493522,315.4,29,39,35,47,16,3
493520,508.9,56,5,8,70,82,0
493512,360.9,22,0,34,15,14,16
493484,288.1,38,8,133,26,17,2
493476,219.9,4,2,23,14,2,13
493500,875.7,93,8,43,81,114,13
493504,213.3,27,7,4,14,7,2
493499,319.9,40,15,19,28,83,2
493497,228.3,13,66,5,16,27,9
493502,141.5,13,3,16,22,19,1
493492,642.7,71,5,41,16,48,17
493462,258.7,19,17,31,51,16,3
493441,346.7,23,11,20,18,10,14
493461,170.6,9,14,32,14,5,7
493431,747.6,63,15,18,68,96,20
493465,159,4,6,6,7,2,9
493438,159.2,14,54,11,9,19,5
493395,761.3,49,30,66,46,69,31
493388,251.8,9,47,19,64,11,5
493382,218.8,14,50,11,18,29,9
493413,1138.3,81,30,122,160,96,28
493387,602.6,43,29,68,65,43,18
493416,235,31,37,0,1,14,4
493417,1221.5,96,134,25,94,83,44
493398,372.8,27,25,18,74,23,5
493342,932.1,42,38,6,71,33,44
493372,14.8,0,2,58,1,0,1
493351,35.9,1,0,0,10,1,0
493360,338.5,38,23,16,14,40,7
493379,349.5,39,11,25,46,27,2
493294,165.4,13,47,11,3,19,6
493322,1235.2,62,520,28,18,191,69
493254,485.9,33,19,21,52,59,15
493301,939.6,105,256,3,18,199,27
493297,35.4,0,0,1,1,0,2
493249,862,103,36,7,90,104,6
493302,256.9,8,160,1,5,21,18
493328,444.6,26,25,45,37,40,17
493256,160,0,152,0,2,0,13
493287,975.6,52,18,3,75,26,42
493324,235.2,0,102,0,0,0,9
493247,628.7,85,99,6,4,143,10
493253,304.4,0,97,4,2,0,27
493252,608.1,31,111,27,97,34,20
493320,519.8,2,400,1,1,5,33
493260,322.2,11,3,40,25,15,16
493282,216.4,9,4,21,13,4,11
493292,192.6,13,40,13,8,23,8
493271,1105.4,14,15,73,60,6,73
493317,294.4,24,9,2,41,16,1
493193,668.7,54,14,40,64,74,16
493188,196.2,24,10,6,8,49,4
493200,535.9,11,19,37,40,7,32
493178,533.8,13,61,20,68,11,27
493212,88.1,9,11,0,3,4,2
493173,578.9,42,41,23,74,64,14
493195,381.7,27,134,6,5,55,17
493209,325.9,33,24,12,13,15,9
493191,381.2,35,16,7,12,65,13
493172,841.2,80,150,6,26,160,26
493203,269.6,29,5,20,18,42,5
493197,433.2,51,7,66,54,31,1
493181,880.5,57,16,19,99,65,28
493219,260.2,25,19,5,8,49,9
493177,140.7,16,4,0,6,6,3
493208,114.4,17,3,30,0,36,1
493179,491.7,21,11,32,73,35,18
493131,151.7,4,0,0,13,2,8
493141,714.1,60,15,61,76,47,17
493163,421.6,57,67,1,8,110,6
493139,1332.7,215,7,2,21,86,7
493143,672.8,54,66,97,29,24,26
493137,344.3,38,11,12,26,26,7
493158,507,39,12,44,31,14,19
493136,1122.2,108,1,12,30,219,35
493140,4.6,0,0,0,0,0,0
493147,280.2,16,11,25,26,33,11
493156,263.4,25,46,6,9,49,9
493157,204.5,8,39,0,9,3,11
493103,121.6,10,13,22,5,19,4
493096,912.5,62,28,43,106,78,27
493085,322.5,32,27,21,24,23,8
493107,259.3,28,21,10,12,12,6
493087,189.4,6,65,23,41,8,5
493125,274.8,19,118,2,13,5,12
493102,244.2,41,0,0,0,10,0
493084,398.6,39,10,17,69,64,1
493081,15.5,0,0,0,0,0,1
493126,751.9,56,4,10,113,39,16
493112,362.7,16,23,93,86,13,6
493109,609.5,18,13,29,41,33,34
493034,439.6,14,290,12,3,21,29
493077,392,39,6,27,33,56,7
493011,406.6,21,23,10,46,29,15
493047,280.3,3,11,6,14,1,20
493005,150.4,13,2,9,31,10,0
493028,210.2,3,29,12,13,1,14
492976,410.9,26,3,17,35,31,15
492984,155.7,15,7,10,15,28,4
493075,1545.3,125,66,41,161,86,45
493015,423.5,27,35,5,83,25,7
493013,696.8,73,141,7,28,54,21
493041,532.6,50,15,35,75,41,7
492972,1022.2,81,16,41,108,87,26
493007,981.9,137,24,16,29,192,9
493076,294.1,8,28,21,26,11,17
492975,565.7,27,17,27,41,32,26
493022,596.2,62,41,37,54,64,13
492902,345.6,1,2,30,14,1,24
492896,1488,192,0,25,165,255,0
492888,60.1,3,20,2,1,6,3
492967,454.4,20,5,10,22,35,24
492925,342.6,20,11,13,26,10,14
492859,663.6,63,63,57,14,57,11
492964,309.3,28,7,7,47,34,3
492939,819.5,0,608,7,7,0,56
492889,531.9,35,16,32,74,49,15
492956,25.6,0,14,0,1,0,2
492959,91.3,1,6,23,28,0,1
492884,126.9,8,2,20,33,9,0
492962,460.9,47,7,31,54,70,5
492917,18.8,0,3,3,1,0,1
492971,51.1,4,2,6,3,2,1
492885,490.1,44,21,41,50,68,10
492965,216.2,12,20,9,35,16,6
492958,410.2,27,15,41,26,53,17
492961,396.6,43,0,50,65,59,0
492943,569,35,103,36,114,35,11
492861,16.3,0,0,0,0,0,1
492862,66,5,1,0,4,2,3
492860,116.4,0,114,0,0,0,10
492863,122.7,10,20,16,16,10,2
492931,256.9,14,45,67,55,19,4
492817,461.1,50,9,15,21,89,11
492809,890.5,13,17,115,61,11,55
492790,364,37,108,7,13,57,10
492789,307.9,8,4,5,53,5,12
492848,147.1,7,0,3,46,4,0
492824,149.7,15,1,9,26,30,0
492843,158.5,5,36,18,41,2,3
492796,311.3,14,12,28,70,7,4
492853,740.5,52,20,14,81,80,21
492844,365.5,53,38,0,2,24,5
492841,273.1,23,14,34,51,21,2
492846,1323.5,110,742,0,1,49,62
492833,237.8,28,50,6,6,53,4
492723,148.5,1,93,5,7,0,12
492725,515,34,11,21,52,43,16
492759,212.6,24,0,26,10,50,4
492776,297.1,17,25,70,55,23,6
492751,473.2,21,13,31,30,39,24
492719,22.4,1,0,2,4,2,0
492754,1312,113,505,32,15,110,52
492732,243.5,24,31,25,26,39,4
492767,185.5,11,5,23,13,5,8
492743,66.9,4,19,2,2,3,3
492741,108.1,10,28,3,5,9,3
492718,225.1,25,16,30,23,27,3
492764,267.8,7,0,44,18,14,15
492778,554.4,39,51,43,27,59,22
492736,410,38,20,47,49,17,6
492771,234.4,16,80,5,6,4,11
492678,378.4,41,52,21,19,24,9
492671,469.6,19,127,36,32,45,25
492712,373.2,25,30,33,61,22,9
492699,165.5,7,81,7,11,10,8
492652,341.7,36,6,7,47,36,2
492677,254.3,23,56,5,13,13,9
492655,141.2,1,2,21,16,1,8
492692,540.3,25,151,19,18,25,29
492690,136.6,1,93,2,4,0,11
492658,239.7,14,80,18,17,7,10
492648,68,6,1,4,2,8,2
492632,88.2,6,6,19,16,4,1
492644,442.5,0,0,0,0,0,0
492634,521.6,57,14,32,63,64,4
492647,345.1,42,3,24,36,64,2
492617,293.9,9,35,17,27,3,15
492571,391.4,26,21,42,42,24,13
492591,10.2,0,0,1,0,0,0
492592,276.7,23,115,6,11,45,10
492574,462.3,67,51,1,4,137,5
492587,539.9,42,23,6,53,40,15
492555,170.6,24,7,7,5,32,1
492516,474.5,24,2,35,46,33,19
492553,120.6,3,43,20,17,2,7
492532,417.6,18,22,28,79,14,12
492545,832.7,103,29,8,87,128,4
492527,209.4,11,17,2,21,7,9
492503,132.7,5,32,13,10,3,7
492517,183.6,16,12,13,11,15,5
492524,229.3,15,21,10,47,14,3
492528,52.8,3,1,8,5,3,2
492554,202.8,15,3,10,47,14,1
492534,411.8,24,111,7,26,46,17
492531,122.2,7,37,3,8,14,5
492492,1818.2,254,102,372,89,493,16
492467,510.6,18,191,18,27,33,29
492466,277.1,20,5,14,35,35,6
492493,1786.9,144,601,44,42,233,77
492473,613.2,2,1,48,36,1,42
492485,800,52,73,49,34,27,35
492465,509.2,32,21,83,60,39,16
492486,430.9,31,19,25,20,47,17
492483,546.9,31,355,7,3,63,30
492484,71.3,6,0,1,5,2,2
492403,99.8,3,5,12,4,1,6
492437,8.2,0,4,0,0,0,0
492433,65.5,0,57,29,2,0,5
492404,243,18,44,39,34,8,5
492410,109.9,2,75,4,1,5,7
492444,347.4,30,24,11,18,62,11
492443,311.6,20,8,37,72,24,3
492422,181.8,2,83,8,7,2,13
492426,647.5,55,26,52,60,74,16
492448,490.7,2,419,130,8,1,40
492420,444.6,11,32,42,93,10,15
492442,369.2,1,324,5,2,0,31
492452,462,46,18,45,37,91,10
492392,462.1,54,72,3,17,100,13
492379,222.4,25,11,18,15,15,4
492394,274.1,24,15,12,15,48,4
492383,573,43,25,33,100,47,8
492349,302.4,9,48,77,13,4,19
492357,346.4,20,2,31,25,9,15
492298,270.9,40,14,43,9,73,1
492363,884.1,99,179,25,28,183,21
492371,94.4,6,51,9,1,3,4
492303,283.4,14,9,40,12,15,14
492305,327.9,20,103,13,6,17,16
492272,161.1,16,28,2,5,7,5
492286,238.8,21,4,72,5,9,9
492262,584.3,10,13,92,171,9,12
492257,282.8,26,5,16,32,28,4
492269,314.5,26,112,1,7,49,11
492270,1289.1,157,218,79,54,170,21
492249,115,1,81,98,3,0,9
492258,41.1,0,1,8,4,0,2
492251,91.4,0,3,0,7,0,6
492261,424,59,14,12,17,100,4
492242,449.3,39,13,34,58,40,6
492223,2076.5,155,554,63,57,281,89
492243,565.3,36,206,68,65,45,18
492234,1368.9,154,55,94,178,155,8
492237,206.9,18,39,9,4,37,7
492212,295.8,32,22,31,26,34,5
492239,761.7,42,201,24,19,34,39
492220,1451.5,153,357,40,39,280,38
492224,558.9,41,26,22,40,50,20
492209,253.5,13,111,5,4,39,13
492125,405.1,23,10,77,33,26,15
492159,67.8,4,36,1,0,9,3
492152,820.8,64,36,73,94,64,21
492072,473.8,35,13,20,50,69,14
492110,323.9,1,0,0,12,0,23
492095,150.7,7,16,43,25,7,4
492090,239.7,11,16,47,19,18,11
492081,118.9,17,4,0,4,6,1
492010,1021.1,86,70,79,120,106,22
491997,448.8,51,6,16,63,68,1
491998,645.5,51,17,29,99,44,11
492043,167,21,9,11,7,17,2
492049,1124.7,123,283,37,20,172,31
492064,389.9,29,137,15,8,14,16
491977,158.8,6,18,31,13,3,8
491978,384.5,19,14,39,41,9,15
491975,1068.9,73,100,69,127,82,30
491905,5475.2,430,1666,149,83,877,236
491929,474.9,46,29,27,16,24,14
491912,88.7,0,37,5,4,0,6
491951,1022.6,71,242,37,22,103,50
491913,133.2,8,6,21,29,14,2
491855,243.3,26,73,0,7,34,8
491879,1982.4,66,57,172,142,123,102
491860,171.3,14,47,5,4,24,6
491884,306.2,27,27,20,8,54,10
491878,192.4,8,121,2,6,5,11
491864,127.9,11,36,14,5,15,4
491869,157.8,9,68,5,3,19,8
491868,105.1,7,0,2,12,7,0
491858,288.4,22,2,34,70,21,0
491853,467.6,35,227,32,10,79,20
491885,251.8,41,5,12,0,18,0
491881,175.2,7,17,9,8,13,9
491849,373.6,25,25,7,43,18,6
491810,940.8,88,156,18,29,44,31
491823,303.8,20,32,5,70,12,3
491833,175.9,12,0,9,46,6,0
491820,289.8,6,24,18,52,4,11
491832,300.6,22,20,10,17,42,11
491802,399,38,30,14,67,47,4
491788,810.5,67,41,62,63,76,24
491791,185.3,9,11,17,17,6,8
491777,163.7,4,22,0,21,2,8
491772,312.2,22,13,25,15,43,12
491807,544.3,74,30,97,10,34,8
491805,383.8,56,10,9,14,90,3
491771,1920.4,252,0,12,205,353,0
491749,315.3,30,12,11,50,37,2
491738,243.2,11,14,16,70,7,1
491651,71.8,4,30,3,1,9,3
491721,444.4,43,10,23,49,61,7
491725,106.7,3,1,11,22,2,1
491681,764.3,34,142,236,164,36,17
491703,149.5,9,0,7,43,9,0
491686,413.4,31,71,38,46,13,13
491646,176.9,15,50,2,9,13,6
491698,291.8,5,3,30,31,5,14
491719,179.9,12,50,4,14,19,7
491722,293.1,42,5,9,7,22,4
491628,835.6,37,392,2,5,115,36
491717,366.4,44,13,10,20,79,5
491650,190.1,17,25,7,12,9,6
491631,235.3,1,190,0,9,0,19
491647,43.8,3,9,3,5,3,1
491596,33.2,0,13,32,2,0,2
491588,331.8,18,157,9,11,21,17
491594,131.5,7,12,20,24,9,3
491579,849.7,87,16,65,58,118,19
491593,366.7,23,18,25,33,20,14
491611,638.1,84,6,34,61,80,2
491603,849.3,87,16,59,58,118,19
491610,823.1,72,222,7,76,113,21
491571,308.2,19,3,35,48,22,7
491564,887.7,84,43,96,76,129,20
491575,656.6,61,194,8,28,124,20
491557,182,20,8,12,3,41,4
491553,2631.3,179,1021,135,107,90,126
491562,255.4,22,84,7,11,9,9
491563,232.4,11,29,8,37,11,7
491552,2186.5,203,399,47,73,246,75
491565,24.6,0,12,9,2,0,1
491567,114.6,5,59,1,2,10,6
491574,724.7,68,22,40,80,40,13
491517,577.7,45,6,33,67,54,14
491504,75.1,1,3,16,30,0,0
491512,106.8,11,14,1,2,16,2
491503,371.4,26,9,15,65,23,7
491538,215,19,64,7,10,9,8
491511,213.9,12,62,5,4,24,11
491541,320.7,31,113,3,8,48,12
491526,102.1,9,13,2,1,19,3
491540,588.8,52,14,20,70,75,11
491456,197.6,0,1,13,2,0,15
491467,267.9,27,96,6,4,55,9
491470,17.8,0,0,0,2,1,1
491465,160.1,11,10,7,6,8,6
491474,555.3,21,26,5,22,29,43
491477,189.2,19,6,1,5,12,6
491472,328.1,8,244,0,3,15,24
491461,2173.4,127,844,84,94,114,102
491480,160.6,2,119,37,4,1,12
491440,20,0,11,0,0,0,1
491444,202.3,20,19,16,8,33,4
491473,176.7,9,56,6,10,15,8
491452,382,34,22,22,64,29,4
491424,215.6,11,31,3,14,19,10
491419,3545.3,236,1238,142,99,113,171
491426,430,47,10,32,28,49,8
491407,1331.9,77,133,72,88,132,59
491403,137.6,6,0,14,13,8,5
491394,229.8,12,83,0,2,34,7
491412,103.7,7,50,1,2,15,5
491437,361.6,19,150,12,18,32,18
491410,320.9,44,8,20,15,54,2
491415,151.2,12,58,4,2,25,6
491417,636.4,47,114,72,73,59,17
491353,157.3,15,2,17,17,4,2
491355,92.5,9,0,5,4,17,2
491385,823.8,105,10,5,82,114,3
491348,353.8,26,22,19,14,29,14
491356,338,31,8,15,48,31,4
491359,196.7,11,5,12,54,9,1
491363,401.3,28,13,20,36,54,13
491372,582.9,28,6,22,28,13,29
491388,2766.5,279,969,63,62,530,89
491361,678.9,61,48,34,44,28,21
491368,163.2,12,48,7,4,11,7
491383,265.4,27,5,6,48,25,0
491329,1128.3,70,60,33,165,99,31
491305,377.1,42,11,24,20,81,8
491289,590.6,64,96,15,12,122,15
491291,175.2,22,26,2,8,6,3
491322,81.5,3,17,18,16,1,2
491273,298.2,13,23,22,85,15,3
491276,194.4,8,29,22,39,11,5
491250,518.5,36,29,26,83,28,11
491279,305.4,42,20,62,15,67,3
491264,405.4,42,14,19,50,53,4
491278,520.1,49,66,41,51,40,11
491261,465,22,39,10,132,13,4
491238,279.7,12,98,4,48,6,9
491267,473.5,22,58,20,22,41,25
491196,239,35,35,9,0,72,3
491230,357,20,178,5,10,37,19
491209,9118.8,366,1946,164,238,244,551
491223,400.6,39,87,21,9,63,12
491227,459.1,39,3,14,84,51,0
491229,678.6,56,42,54,82,93,15
491177,436.1,36,94,1,23,12,19
491154,330.1,0,24,0,0,0,2
491187,406,27,18,9,96,30,3
491157,321.1,18,33,15,14,29,15
491170,342.4,7,33,36,34,4,19
491159,141.4,0,129,0,0,0,12
491155,175.5,17,8,14,14,26,4
491113,273.9,16,0,32,20,33,10
491143,119.1,7,13,30,25,6,1
491129,38.8,2,9,17,5,2,1
491110,237.7,22,35,12,27,26,4
491151,213.2,15,28,16,5,6,9
491146,507.6,36,8,43,47,69,16
491111,380.2,32,10,30,39,57,8
491126,881.5,79,9,102,195,135,3
491145,251.3,18,7,9,10,34,10
491112,109.9,13,10,11,5,27,2
491150,244.1,16,17,25,10,33,10
491095,582.6,45,66,42,97,48,9
491079,624.3,59,14,60,50,85,14
491088,185.7,12,24,11,8,17,8
491078,176.5,11,60,5,11,17,8
491070,579.9,37,223,12,13,59,28
491092,422.1,27,134,12,12,53,19
491099,184.3,10,65,14,5,6,10
491069,534.5,11,352,1,21,3,40
491104,396.3,34,47,35,51,37,6
491076,170.8,11,64,9,4,5,9
491085,308.9,20,14,31,21,28,12
491090,274.4,16,108,3,13,42,13
491072,264,19,4,6,13,7,10
491051,911,66,148,1,44,110,38
491049,399.1,51,43,53,21,57,4
491052,276.7,4,111,5,13,6,18
491053,309.7,12,24,17,47,13,12
491020,763.4,59,11,39,70,35,22
491042,285.3,17,10,20,10,12,14
491024,62.8,5,17,2,2,9,2
491050,267.4,18,10,30,23,28,10
491063,464.6,43,172,17,17,70,16
491018,961,96,6,64,70,62,21
491017,222.4,21,44,55,8,10,7
491016,1074.1,105,26,36,43,188,27
491014,281.5,38,9,16,25,56,1
491003,862,74,47,92,64,102,24
490986,813.1,96,193,26,6,195,21
490978,201.3,23,49,8,4,13,5
491000,694.5,2,574,4721,15,1,61
491008,218.9,10,98,5,3,21,12
491010,163.9,16,22,14,8,28,5
490992,83.2,4,9,19,20,3,1
490969,245.4,7,0,2,19,11,12
490919,214.1,0,207,4,0,0,18
490926,347.6,19,2,66,102,11,1
490940,146.4,9,45,3,4,17,7
490915,791.6,105,18,70,33,138,9
490931,298.1,19,16,32,53,15,6
490914,570.3,34,214,11,15,48,27
490923,291.5,22,31,36,54,32,4
490944,249.8,26,21,5,8,49,8
490947,197.2,26,17,3,8,27,3
490917,153,5,23,7,6,10,8
490918,666.9,44,26,26,81,61,19
490946,413.5,20,122,16,25,31,20
490966,434.4,33,3,17,84,57,3
490897,614.2,35,134,59,63,53,23
490895,696.5,49,19,34,76,68,20
490886,401.7,14,210,12,8,7,25
490909,123.1,10,33,4,4,15,4
490899,182.8,15,8,12,6,9,6
490902,203.4,10,20,0,7,10,10
490885,206.1,14,54,16,3,3,9
490882,563.2,36,19,9,62,65,12
490884,92.8,10,0,5,4,22,1
490891,303.5,7,228,3,16,7,19
490865,2.5,0,0,0,0,0,0
490853,369.4,23,25,6,57,31,9
490824,2247.1,224,902,23,46,455,93
490834,109.9,11,34,3,1,22,3
490811,766,43,1,48,31,19,36
490833,149.4,13,47,8,6,27,5
490847,155,12,33,5,3,25,6
490814,334.3,25,27,18,56,12,4
490809,22.8,2,0,0,1,1,0
490815,55.7,5,7,14,5,2,1
490806,196.7,13,14,11,22,15,2
490821,153.5,8,42,4,21,8,5
490822,221.3,24,2,11,19,35,3
490763,438.5,53,42,55,39,55,4
490784,276,26,111,7,7,58,9
490798,822.6,90,8,16,118,93,3
490778,469.1,33,25,20,72,28,10
490773,569.1,32,157,12,23,39,28
490787,159.6,15,54,5,3,28,5
490786,192.4,19,64,6,5,33,6
490766,290.3,23,118,14,10,44,11
490753,123.9,8,2,21,4,4,5
490756,314.6,32,52,13,13,26,9
490767,481.5,70,21,21,8,35,5
490759,48.8,0,36,0,1,0,3
490779,257,4,18,34,21,2,15
490799,467.1,44,16,24,51,67,9
490747,125.5,7,15,12,22,9,3
490743,573.5,87,9,113,15,38,4
490724,141,13,40,11,7,17,4
490699,562.7,47,15,29,50,93,15
490713,453.3,40,11,17,42,66,10
490728,7.5,0,0,0,0,0,0
490709,355.8,38,95,11,9,69,9
490725,34.9,1,1,3,3,2,1
490702,240.5,18,118,12,7,16,10
490695,271.8,32,27,29,5,16,6
490684,435.9,53,55,22,19,37,8
490692,183.8,12,10,19,10,10,7
490731,767.5,88,38,55,71,52,12
490668,394.3,42,82,5,10,72,10
490634,443.1,22,152,150,60,29,15
490679,202.9,0,114,0,0,0,10
490639,46.5,0,21,3,2,0,3
490676,204.4,1,38,0,9,0,14
490657,1294.6,97,191,392,252,105,18
490635,297.7,31,16,18,16,59,7
490653,839.5,131,8,9,22,169,2
490644,193.9,25,21,7,8,40,2
490637,337.2,8,13,39,22,14,20
490658,60,7,4,6,0,3,1
490629,16.5,2,2,2,0,2,0
490530,289.7,26,15,48,32,51,6
490623,145.1,15,13,1,10,7,4
490551,134.7,9,44,2,1,20,6
490497,520.3,51,10,23,41,69,11
490622,1048.7,55,17,25,288,43,10
490591,389.2,10,141,5,19,12,25
490512,153.9,9,63,2,3,19,7
490613,45.6,2,9,5,4,5,2
490543,252,20,57,8,9,11,10
490605,150.3,12,52,3,2,22,6
490582,60.7,10,0,4,0,4,0
490621,468.6,59,3,51,29,27,8
490620,1.4,0,0,0,0,0,0
490618,44.1,0,37,0,0,0,3
490511,1135.4,112,107,60,159,103,13
490614,190,17,51,4,4,42,7
490565,470.1,44,152,12,7,22,18
490579,869.5,75,208,32,26,137,32
490504,647.9,62,26,20,101,58,6
490573,580.8,53,18,23,90,71,6
490528,277.7,15,149,3,3,29,16
490564,232.3,27,19,9,19,24,3
490584,161.4,9,53,3,3,14,8
490518,508.5,27,28,31,58,19,20
490598,53.3,0,1,2,8,1,2
490607,206.7,9,16,20,48,11,3
490592,556,42,15,31,99,26,7
490517,69.2,3,14,25,8,2,2
490478,95.6,11,16,3,5,10,2
490470,234.5,24,73,1,6,31,6
490475,574,58,8,42,41,71,12
490458,928.1,4,904,3,3,3,77
490466,139.7,5,93,11,4,10,8
490492,932.4,36,532,22,42,74,54
490456,422.1,53,10,3,36,96,3
490464,479.9,22,203,25,16,19,27
490463,270.7,29,41,9,10,24,6
490488,236.4,9,50,28,13,4,14
490484,221.8,23,35,16,16,26,5
490460,89.8,9,16,9,3,18,2
490446,588.1,53,30,64,82,28,8
490440,335.5,8,42,43,34,3,18
490449,468.6,27,16,15,25,29,21
490428,258.2,15,58,13,14,6,12
490427,154.2,8,58,5,3,2,8
490391,727.9,9,592,61,12,1,56
490397,912.6,8,27,16,63,4,60
490402,171.7,8,46,8,6,9,8
490416,194.2,6,137,2,2,12,13
490418,498.2,37,13,11,111,40,2
490335,173.8,14,10,3,5,6,6
490365,130.4,9,12,33,16,8,4
490345,299.1,19,97,2,6,29,15
490388,470.6,32,5,23,121,37,1
490366,221.9,17,12,14,34,33,4
490328,370.5,20,204,19,6,9,21
490386,295.9,30,14,57,24,39,6
490331,335,40,11,10,32,25,3
490360,1337.9,88,63,36,152,79,41
490273,152.4,5,42,8,7,9,9
490302,417.2,28,93,24,10,57,19
490307,643.8,41,44,16,53,82,25
490291,216.3,0,82,1,1,0,11
490275,1127.4,104,28,26,56,183,33
490283,210.4,14,85,15,11,22,9
490294,276.9,8,32,23,25,16,15
490280,173.1,6,96,0,6,5,10
490318,2824.2,334,3,186,60,679,63
490288,973.6,125,96,0,68,52,14
490278,180.6,7,27,13,48,7,2
490323,600.6,38,29,60,64,42,19
490284,5550.7,451,0,186,1355,393,0
490321,536.6,43,18,35,23,40,21
490316,1439.2,26,198,85,92,32,92
490268,61.7,4,5,4,3,2,2
490269,73.9,9,4,4,2,16,0
490274,202.4,15,38,19,6,19,8
490247,460.2,14,21,21,29,9,26
490242,389.8,41,71,9,11,53,11
490244,84.7,4,33,13,2,2,4
490217,929.1,135,63,4,37,73,10
490223,1590.7,196,60,8,85,128,30
490234,251.6,7,14,2,43,9,11
490204,169.4,8,23,10,8,12,8
490260,465.7,39,13,29,51,60,10
490265,314.8,24,141,9,6,48,14
490243,194.4,7,27,24,53,7,3
490199,343.2,31,113,5,10,42,12
490169,62.3,3,30,6,4,1,3
490158,809,65,1,21,180,86,0
490155,291.8,16,88,8,47,24,8
490183,311.1,37,10,25,22,41,2
490151,209.9,4,96,5,7,8,14
490188,276.8,6,13,7,12,3,18
490149,178.9,11,2,8,49,6,0
490193,145.2,11,19,6,4,22,5
490113,217.5,33,12,0,2,68,1
490114,356.6,23,13,40,19,19,15
490161,645,43,7,17,119,43,11
490180,148.6,15,5,29,9,24,3
490163,812.1,75,13,69,103,83,12
490194,82.5,7,23,1,1,14,3
490138,336.3,27,29,22,59,41,4
490170,107.4,3,11,6,7,1,5
490118,692.2,74,13,23,33,114,16
490175,483.3,42,13,45,101,29,3
490186,118.8,4,43,6,11,4,6
490135,330.8,20,14,54,60,31,7
490104,704.5,53,265,13,50,105,25
490142,615.7,51,20,45,68,89,14
490148,366.7,16,23,29,32,25,17
490132,491.9,41,20,43,60,64,10
490171,62.9,5,14,109,1,3,2
490153,47.2,4,8,4,1,9,1
490124,223.3,28,30,27,2,12,4
490137,307.7,6,32,32,37,2,16
490174,36.2,0,23,21,2,0,2
490139,565.2,34,79,8,43,20,24
490147,129.9,8,3,14,8,3,5
490123,340.4,17,2,9,7,9,20
490130,687.9,56,3,71,163,59,0
490096,198,3,153,1,4,7,14
490100,136.6,9,21,2,2,18,6
490092,288,16,54,7,4,21,15
